#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
6	NC_032094.1	643530	645755	+	3639271	PGA60	CAALFM_C603060WA	XP_719150.2	741	Pga60p
6	NC_032094.1	646161	646484	-	3639272	-	CAALFM_C603070CA	XP_719151.1	107	hypothetical protein CAALFM_C603070CA
6	NC_032094.1	646612	647655	-	3639274	ADO1	CAALFM_C603080CA	XP_719153.2	347	adenosine kinase
6	NC_032094.1	648469	650490	+	3639275	-	CAALFM_C603090WA	XP_719154.2	673	hypothetical protein CAALFM_C603090WA
6	NC_032094.1	652168	653727	+	3639277	SHE3	CAALFM_C603100WA	XP_719156.2	519	She3p
6	NC_032094.1	653804	654937	-	3639278	-	CAALFM_C603110CA	XP_719157.2	377	hypothetical protein CAALFM_C603110CA
6	NC_032094.1	655158	658325	+	3639254	POL5	CAALFM_C603120WA	XP_719159.2	1055	DNA-directed DNA polymerase
6	NC_032094.1	658611	658802	+	30515341	-	CAALFM_C603130WA	XP_019331011.1	63	hypothetical protein CAALFM_C603130WA
6	NC_032094.1	659079	661430	-	3639256	MDL2	CAALFM_C603140CA	XP_719161.2	783	Mdl2p
6	NC_032094.1	661783	663006	-	3639257	-	CAALFM_C603150CA	XP_719162.1	407	hypothetical protein CAALFM_C603150CA
6	NC_032094.1	663217	665157	-	3639258	BMT6	CAALFM_C603160CA	XP_719163.2	646	Bmt6p
6	NC_032094.1	666383	668077	-	3639260	MDR1	CAALFM_C603170CA	XP_719165.2	564	Mdr1p
6	NC_032094.1	669284	672274	-	3639261	-	CAALFM_C603180CA	XP_719166.2	996	hypothetical protein CAALFM_C603180CA
6	NC_032094.1	674165	675106	+	3639177	-	CAALFM_C603200WA	XP_719168.2	313	hypothetical protein CAALFM_C603200WA
6	NC_032094.1	675261	676253	-	3639178	-	CAALFM_C603210CA	XP_719169.2	330	DNA-directed RNA polymerase III subunit
6	NC_032094.1	676467	677552	+	3639179	-	CAALFM_C603220WA	XP_719170.1	361	hypothetical protein CAALFM_C603220WA
6	NC_032094.1	677961	678998	+	3639180	ARG3	CAALFM_C603230WA	XP_719171.1	345	ornithine carbamoyltransferase
6	NC_032094.1	679400	680431	+	3639181	-	CAALFM_C603240WA	XP_719172.1	343	methylglyoxal reductase (NADPH-dependent)
6	NC_032094.1	682709	685054	+	3639182	BMT4	CAALFM_C603250WA	XP_719173.2	781	Bmt4p
6	NC_032094.1	685751	686608	+	3639183	-	CAALFM_C603260WA	XP_719174.2	285	RNA-DNA hybrid ribonuclease
6	NC_032094.1	686774	687667	-	3639184	AYR2	CAALFM_C603270CA	XP_719175.2	297	Ayr2p
6	NC_032094.1	688257	689066	+	3639185	-	CAALFM_C603280WA	XP_719176.1	269	hypothetical protein CAALFM_C603280WA
6	NC_032094.1	689317	690756	+	3639195	-	CAALFM_C603290WA	XP_719177.2	479	hypothetical protein CAALFM_C603290WA
6	NC_032094.1	690878	692836	-	3639196	-	CAALFM_C603300CA	XP_719178.2	652	hypothetical protein CAALFM_C603300CA
6	NC_032094.1	693653	695770	+	3639197	-	CAALFM_C603310WA	XP_719179.2	705	hypothetical protein CAALFM_C603310WA
6	NC_032094.1	696248	697177	+	3639198	-	CAALFM_C603320WA	XP_719180.2	309	hypothetical protein CAALFM_C603320WA
6	NC_032094.1	697118	699883	-	3639199	-	CAALFM_C603330CA	XP_719181.2	921	hypothetical protein CAALFM_C603330CA
6	NC_032094.1	700203	702257	-	3639200	GLC3	CAALFM_C603340CA	XP_719182.2	684	1,4-alpha-glucan branching enzyme
6	NC_032094.1	703285	704691	-	3639201	ARP4	CAALFM_C603350CA	XP_719183.2	468	Arp4p
6	NC_032094.1	704980	705516	-	3639203	-	CAALFM_C603360CA	XP_719185.2	178	hypothetical protein CAALFM_C603360CA
6	NC_032094.1	710076	711305	+	3639230	-	CAALFM_C603370WA	XP_719186.2	409	hypothetical protein CAALFM_C603370WA
6	NC_032094.1	712164	713270	+	3639231	-	CAALFM_C603380WA	XP_719187.1	368	hypothetical protein CAALFM_C603380WA
6	NC_032094.1	714482	715531	+	3639232	-	CAALFM_C603390WA	XP_019331012.1	309	hypothetical protein CAALFM_C603390WA
6	NC_032094.1	715854	716237	-	3639233	QCR7	CAALFM_C603400CA	XP_719189.1	127	ubiquinol--cytochrome-c reductase subunit 7
6	NC_032094.1	716494	717594	-	3639234	APA2	CAALFM_C603410CA	XP_719190.1	366	bifunctional AP-4-A phosphorylase/ADP sulfurylase
6	NC_032094.1	717849	720047	+	3639235	-	CAALFM_C603420WA	XP_719191.2	732	hypothetical protein CAALFM_C603420WA
6	NC_032094.1	720171	724973	-	3640273	-	CAALFM_C603430CA	XP_718045.1	1600	hypothetical protein CAALFM_C603430CA
6	NC_032094.1	725374	727680	+	3640274	-	CAALFM_C603440WA	XP_718046.1	768	hypothetical protein CAALFM_C603440WA
6	NC_032094.1	727787	730372	-	3640275	NAM2	CAALFM_C603450CA	XP_718047.2	861	leucine--tRNA ligase
6	NC_032094.1	730859	734344	+	3640252	-	CAALFM_C603460WA	XP_718049.2	1161	FG-nucleoporin
6	NC_032094.1	737336	739201	+	3640253	-	CAALFM_C603470WA	XP_718050.2	621	hypothetical protein CAALFM_C603470WA
6	NC_032094.1	739894	741762	+	3640255	YMX6	CAALFM_C603480WA	XP_718052.2	622	Ymx6p
6	NC_032094.1	741928	743103	-	3640256	SAP1	CAALFM_C603490CA	XP_718053.2	391	Sap1p
6	NC_032094.1	744962	746215	-	3640257	SAP4	CAALFM_C603500CA	XP_718054.1	417	Sap4p
6	NC_032094.1	748178	750613	-	3640259	-	CAALFM_C603520CA	XP_710069.2	811	hypothetical protein CAALFM_C603520CA
6	NC_032094.1	751488	751889	-	3640260	-	CAALFM_C603530CA	XP_710070.2	133	hypothetical protein CAALFM_C603530CA
6	NC_032094.1	752357	753754	+	3640244	-	CAALFM_C603540WA	XP_718058.2	465	hypothetical protein CAALFM_C603540WA
6	NC_032094.1	753856	755475	-	3640246	-	CAALFM_C603550CA	XP_718060.2	539	hypothetical protein CAALFM_C603550CA
6	NC_032094.1	756804	758795	+	3640247	POX1	CAALFM_C603560WA	XP_718061.2	663	Pox1p
6	NC_032094.1	759011	759733	+	3640248	-	CAALFM_C603570WA	XP_718062.2	240	hypothetical protein CAALFM_C603570WA
6	NC_032094.1	759950	762031	+	3640250	-	CAALFM_C603580WA	XP_718064.2	693	hypothetical protein CAALFM_C603580WA
6	NC_032094.1	762043	762732	-	3640251	-	CAALFM_C603590CA	XP_718065.2	229	hypothetical protein CAALFM_C603590CA
6	NC_032094.1	763188	764768	-	3640295	-	CAALFM_C603600CA	XP_718066.2	526	hypothetical protein CAALFM_C603600CA
6	NC_032094.1	767669	769633	+	3640296	FGR17	CAALFM_C603610WA	XP_718067.2	654	Fgr17p
6	NC_032094.1	769693	771234	-	3640297	-	CAALFM_C603620CA	XP_718068.2	513	putative phenylacrylic acid decarboxylase
6	NC_032094.1	771818	772507	+	3640298	PAD1	CAALFM_C603630WA	XP_718069.2	229	phenylacrylic acid decarboxylase
6	NC_032094.1	772812	775011	+	3640299	NOG2	CAALFM_C603640WA	XP_019331013.1	533	putative GTPase
6	NC_032094.1	775110	776588	-	3640301	POP2	CAALFM_C603650CA	XP_718072.1	492	CCR4-NOT core DEDD family RNase subunit
6	NC_032094.1	776892	778082	-	3640302	CDC50	CAALFM_C603660CA	XP_718073.2	396	aminophospholipid translocase regulatory protein
6	NC_032094.1	782435	786478	+	3640277	ALS5	CAALFM_C603690WA	XP_718074.2	1347	Als5p
6	NC_032094.1	791291	795073	+	3640280	ALS1	CAALFM_C603700WA	XP_718077.1	1260	Als1p
6	NC_032094.1	797842	803514	+	3640281	ALS9	CAALFM_C603710WA	XP_718078.2	1890	flocculin
6	NC_032094.1	804198	807107	+	3640285	ALA1	CAALFM_C603720WA	XP_718082.1	969	alanine--tRNA ligase
6	NC_032094.1	807280	808662	-	3640303	-	CAALFM_C603730CA	XP_718083.2	460	mitochondrial 37S ribosomal protein MRP4
6	NC_032094.1	808828	809445	+	3640304	-	CAALFM_C603740WA	XP_718084.2	205	hypothetical protein CAALFM_C603740WA
6	NC_032094.1	809483	810148	-	3640305	SBA1	CAALFM_C603750CA	XP_718085.2	221	Hsp90 cochaperone
6	NC_032094.1	810622	812034	-	3640306	SHM2	CAALFM_C603760CA	XP_718086.1	470	glycine hydroxymethyltransferase
6	NC_032094.1	813339	814145	-	3640307	ORM1	CAALFM_C603770CA	XP_718087.1	268	sphingolipid homeostasis protein
6	NC_032094.1	815053	816966	-	3640308	-	CAALFM_C603780CA	XP_718088.2	637	SCF ubiquitin ligase complex subunit
6	NC_032094.1	817349	818989	-	3640309	HGT10	CAALFM_C603790CA	XP_718089.1	546	glucose-inactivated glycerol proton symporter
6	NC_032094.1	822645	824495	-	3640310	-	CAALFM_C603800CA	XP_718090.2	616	hypothetical protein CAALFM_C603800CA
6	NC_032094.1	826674	828011	+	3640286	-	CAALFM_C603810WA	XP_718091.2	445	hypothetical protein CAALFM_C603810WA
6	NC_032094.1	828137	829087	-	3640288	-	CAALFM_C603820CA	XP_718093.1	316	hypothetical protein CAALFM_C603820CA
6	NC_032094.1	830112	831827	+	3640289	SAL6	CAALFM_C603830WA	XP_718094.2	571	Sal6p
6	NC_032094.1	832295	836782	-	3640290	SNQ2	CAALFM_C603840CA	XP_718095.2	1495	ATP-binding cassette transporter
6	NC_032094.1	838281	839459	-	3640291	IHD1	CAALFM_C603850CA	XP_718096.1	392	Ihd1p
6	NC_032094.1	841828	842499	-	3640292	PGA61	CAALFM_C603860CA	XP_718097.2	223	Pga61p
6	NC_032094.1	843973	844755	+	3640293	-	CAALFM_C603880WA	XP_718098.1	260	hypothetical protein CAALFM_C603880WA
6	NC_032094.1	844807	845961	-	3640294	SKI8	CAALFM_C603890CA	XP_718099.1	384	SKI complex subunit WD repeat protein
6	NC_032094.1	846169	848565	+	3640261	NUP82	CAALFM_C603900WA	XP_718100.2	798	linker nucleoporin
6	NC_032094.1	848580	849431	-	3640263	-	CAALFM_C603910CA	XP_718102.2	283	U2 snRNP complex subunit
6	NC_032094.1	849768	850778	+	3640264	SNF4	CAALFM_C603920WA	XP_718103.2	336	AMP-activated serine/threonine-protein kinase regulatory subunit
6	NC_032094.1	851234	853390	+	3640266	OPT8	CAALFM_C603930WA	XP_718105.1	718	Opt8p
6	NC_032094.1	853685	855274	-	3640267	PBP2	CAALFM_C603940CA	XP_718106.1	529	Pbp2p
6	NC_032094.1	855600	856616	-	3640268	-	CAALFM_C603950CA	XP_718107.2	338	hypothetical protein CAALFM_C603950CA
6	NC_032094.1	857389	859491	+	3640269	-	CAALFM_C603960WA	XP_718108.2	700	dipeptidyl-peptidase III
6	NC_032094.1	863059	864597	-	3640271	-	CAALFM_C603990CA	XP_710014.2	512	hypothetical protein CAALFM_C603990CA
6	NC_032094.1	876301	877632	+	3647832	ALG2	CAALFM_C604030WA	XP_710571.2	443	GDP-Man:Man(1)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
6	NC_032094.1	877853	879175	-	3647831	RVS167	CAALFM_C604040CA	XP_710570.2	440	amphiphysin
6	NC_032094.1	879657	880859	+	3647830	-	CAALFM_C604050WA	XP_710569.2	400	hypothetical protein CAALFM_C604050WA
6	NC_032094.1	881371	884007	+	3647828	-	CAALFM_C604060WA	XP_710567.1	878	ubiquitin-protein ligase
6	NC_032094.1	884108	885451	-	3647826	-	CAALFM_C604070CA	XP_710565.1	447	hypothetical protein CAALFM_C604070CA
6	NC_032094.1	886488	887828	+	3647837	-	CAALFM_C604080WA	XP_710564.2	446	methionine aminopeptidase
6	NC_032094.1	890053	891459	+	3647836	-	CAALFM_C604100WA	XP_019331014.1	369	phosphatidylinositol-binding protein
6	NC_032094.1	892609	894141	+	3647834	-	CAALFM_C604110WA	XP_710561.2	510	aspartate/glutamate transporter
6	NC_032094.1	894295	897546	-	3647974	-	CAALFM_C604120CA	XP_710427.2	1083	hypothetical protein CAALFM_C604120CA
6	NC_032094.1	898452	904754	-	3647972	ALS4	CAALFM_C604130CA	XP_710425.2	2100	Als4p
6	NC_032094.1	907998	910160	-	3647970	-	CAALFM_C604140CA	XP_710423.2	720	hypothetical protein CAALFM_C604140CA
6	NC_032094.1	911713	911964	+	30515343	-	CAALFM_C604150WA	XP_019331015.1	83	hypothetical protein CAALFM_C604150WA
6	NC_032094.1	913551	916088	-	3648179	SPB1	CAALFM_C604160CA	XP_710224.1	845	27S pre-rRNA (guanosine2922-2\'-O)-methyltransferase
6	NC_032094.1	916379	919258	-	3648178	SEC5	CAALFM_C604170CA	XP_710223.2	959	exocyst subunit
6	NC_032094.1	920228	923212	+	3648176	-	CAALFM_C604180WA	XP_710221.2	994	hypothetical protein CAALFM_C604180WA
6	NC_032094.1	923628	924761	-	3646282	-	CAALFM_C604190CA	XP_712088.2	377	hypothetical protein CAALFM_C604190CA
6	NC_032094.1	928032	930284	-	3646284	ATM1	CAALFM_C604210CA	XP_712090.2	750	ATP-binding cassette Fe/S cluster precursor transporter
6	NC_032094.1	933892	935499	+	3646274	-	CAALFM_C604230WA	XP_712093.2	535	hypothetical protein CAALFM_C604230WA
6	NC_032094.1	935982	936497	+	3646276	-	CAALFM_C604240WA	XP_712095.2	171	hypothetical protein CAALFM_C604240WA
6	NC_032094.1	936924	937175	+	30515345	-	CAALFM_C604250WA	XP_019331016.1	83	cytochrome c oxidase subunit VIb
6	NC_032094.1	937516	938199	-	3646277	-	CAALFM_C604260CA	XP_712096.2	227	hypothetical protein CAALFM_C604260CA
6	NC_032094.1	939854	945904	+	3646278	CDC39	CAALFM_C604270WA	XP_712097.2	2016	CCR4-NOT core subunit
6	NC_032094.1	946421	947119	+	3646279	-	CAALFM_C604280WA	XP_712098.1	232	E2 ubiquitin-conjugating protein
6	NC_032094.1	948163	950031	+	3646280	-	CAALFM_C604290WA	XP_712099.2	622	hypothetical protein CAALFM_C604290WA
6	NC_032094.1	950494	952914	+	3646286	-	CAALFM_C604300WA	XP_712100.2	806	hypothetical protein CAALFM_C604300WA
6	NC_032094.1	953455	954192	+	3646288	PEX11	CAALFM_C604310WA	XP_712102.2	245	Pex11p
6	NC_032094.1	954379	954726	-	3646289	-	CAALFM_C604320CA	XP_712103.1	115	hypothetical protein CAALFM_C604320CA
6	NC_032094.1	954954	957020	+	3646290	NOP8	CAALFM_C604330WA	XP_712104.2	688	Nop8p
6	NC_032094.1	957364	958923	+	3646291	-	CAALFM_C604340WA	XP_712105.2	519	dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichol alpha-1,3-mannosyltransferase
6	NC_032094.1	959560	961938	-	3646292	FLO8	CAALFM_C604350CA	XP_712106.2	792	Flo8p
6	NC_032094.1	964395	965546	-	3646293	GLE2	CAALFM_C604360CA	XP_712107.2	383	RNA export factor
6	NC_032094.1	965838	968477	+	3646294	-	CAALFM_C604370WA	XP_712108.2	879	hypothetical protein CAALFM_C604370WA
6	NC_032094.1	971215	978303	+	3645724	ALS2	CAALFM_C604380WA	XP_712646.2	2362	Als2p
6	NC_032094.1	983785	984099	+	3645949	-	CAALFM_C604400WA	XP_712398.1	104	hypothetical protein CAALFM_C604400WA
6	NC_032094.1	984319	985389	-	3645950	-	CAALFM_C604410CA	XP_712399.2	356	hypothetical protein CAALFM_C604410CA
6	NC_032094.1	985842	986297	+	3645951	-	CAALFM_C604420WA	XP_712400.2	151	hypothetical protein CAALFM_C604420WA
6	NC_032094.1	987663	988814	+	3645981	CST5	CAALFM_C604430WA	XP_712402.2	383	Cst5p
6	NC_032094.1	988798	991299	-	3645983	-	CAALFM_C604440CA	XP_712404.2	833	hypothetical protein CAALFM_C604440CA
6	NC_032094.1	991302	992492	+	3645982	-	CAALFM_C604450WA	XP_712403.2	396	hypothetical protein CAALFM_C604450WA
6	NC_032094.1	992873	995203	-	3645985	-	CAALFM_C604470CA	XP_712406.2	776	ubiquitin-protein ligase
6	NC_032094.1	995286	995987	-	3645986	-	CAALFM_C604480CA	XP_712407.1	233	hypothetical protein CAALFM_C604480CA
6	NC_032094.1	997774	999153	+	3645987	LIP4	CAALFM_C604490WA	XP_712408.2	459	Lip4p
6	NC_032094.1	999224	1003501	-	3645953	TSM1	CAALFM_C604500CA	XP_712410.2	1425	Tsm1p
6	NC_032094.1	1003604	1005055	-	3645955	-	CAALFM_C604510CA	XP_712412.2	483	hypothetical protein CAALFM_C604510CA
6	NC_032094.1	1005227	1008493	+	3645956	ILS1	CAALFM_C604520WA	XP_712413.1	1088	isoleucine--tRNA ligase
6	NC_032094.1	1008502	1011345	-	3645970	-	CAALFM_C604530CA	XP_712418.2	947	hypothetical protein CAALFM_C604530CA
6	NC_032094.1	1012024	1013172	-	3645973	HAT2	CAALFM_C604540CA	XP_712421.1	382	Hat2p
6	NC_032094.1	1013238	1015511	-	3645976	-	CAALFM_C604550CA	XP_712424.1	757	hypothetical protein CAALFM_C604550CA
6	NC_032094.1	1015669	1016658	+	3645977	-	CAALFM_C604560WA	XP_712425.2	329	hypothetical protein CAALFM_C604560WA
6	NC_032094.1	1016757	1019129	+	3645961	NAG6	CAALFM_C604570WA	XP_712426.1	790	dynamin-like GTPase
6	NC_032094.1	1019276	1020757	+	3645964	HXK1	CAALFM_C604580WA	XP_712429.2	493	hexokinase 1
6	NC_032094.1	1021000	1021746	-	3645966	NAG1	CAALFM_C604590CA	XP_712431.2	248	Nag1p
6	NC_032094.1	1021987	1023228	+	3645967	DAC1	CAALFM_C604600WA	XP_712432.2	413	Dac1p
6	NC_032094.1	1023237	1024922	-	3645969	NAG3	CAALFM_C604610CA	XP_712434.2	561	Nag3p
6	NC_032094.1	1025130	1026875	-	3645978	NAG4	CAALFM_C604620CA	XP_712435.1	581	Nag4p
6	NC_032094.1	1028580	1031093	+	3645979	-	CAALFM_C604650WA	XP_712436.1	837	hypothetical protein CAALFM_C604650WA
7	NC_032095.1	117	1155	-	3638006	-	CAALFM_C700010CA	XP_720415.2	346	hypothetical protein CAALFM_C700010CA, partial
7	NC_032095.1	1246	2040	-	3638005	RVS161	CAALFM_C700020CA	XP_720414.2	264	amphiphysin-like protein
7	NC_032095.1	2278	2769	+	3638004	-	CAALFM_C700030WA	XP_720413.1	163	hypothetical protein CAALFM_C700030WA
7	NC_032095.1	2747	3421	-	3638002	-	CAALFM_C700040CA	XP_720411.1	224	hypothetical protein CAALFM_C700040CA
7	NC_032095.1	3464	5761	-	3638014	RAD3	CAALFM_C700050CA	XP_720409.1	765	TFIIH/NER complex ATP-dependent 5\'-3\' DNA helicase subunit
7	NC_032095.1	5799	6467	-	3638013	-	CAALFM_C700060CA	XP_720408.1	222	adenylate kinase
7	NC_032095.1	6523	7476	-	3638011	-	CAALFM_C700070CA	XP_720406.1	317	hypothetical protein CAALFM_C700070CA
7	NC_032095.1	7583	9430	-	3638010	SAC7	CAALFM_C700080CA	XP_720405.1	615	Sac7p
7	NC_032095.1	10024	13080	-	3638009	CSA1	CAALFM_C700090CA	XP_720404.1	1018	Csa1p
7	NC_032095.1	14047	15825	+	3638008	FRP2	CAALFM_C700100WA	XP_720403.1	592	Frp2p
7	NC_032095.1	15982	16662	+	30515347	SOD3	CAALFM_C700110WA	XP_019331017.1	206	Sod3p
7	NC_032095.1	16744	17208	+	3637976	-	CAALFM_C700120WA	XP_720402.2	154	hypothetical protein CAALFM_C700120WA
7	NC_032095.1	17255	18298	+	3637975	-	CAALFM_C700130WA	XP_720401.1	347	tRNA-specific adenosine deaminase
7	NC_032095.1	18321	18851	-	3637974	-	CAALFM_C700140CA	XP_720400.1	176	hypothetical protein CAALFM_C700140CA
7	NC_032095.1	19179	19871	+	3637973	-	CAALFM_C700150WA	XP_720399.1	230	ribulose-phosphate 3-epimerase
7	NC_032095.1	19888	20349	-	3637972	-	CAALFM_C700160CA	XP_720398.1	153	hypothetical protein CAALFM_C700160CA
7	NC_032095.1	21072	23375	+	3637971	VPS70	CAALFM_C700170WA	XP_720397.1	767	putative zinc metalloprotease
7	NC_032095.1	23536	25842	+	3637970	FAR1	CAALFM_C700180WA	XP_720396.1	768	cyclin-dependent protein serine/threonine kinase inhibiting protein
7	NC_032095.1	26062	27036	+	3637969	-	CAALFM_C700190WA	XP_720395.1	324	hypothetical protein CAALFM_C700190WA
7	NC_032095.1	27138	28232	+	3637968	-	CAALFM_C700200WA	XP_720394.1	364	hypothetical protein CAALFM_C700200WA
7	NC_032095.1	28225	30591	-	3637983	-	CAALFM_C700210CA	XP_720392.2	788	hypothetical protein CAALFM_C700210CA
7	NC_032095.1	30551	31618	+	3637984	-	CAALFM_C700220WA	XP_720393.1	355	hypothetical protein CAALFM_C700220WA
7	NC_032095.1	31779	33545	+	3637982	-	CAALFM_C700230WA	XP_720391.1	588	hypothetical protein CAALFM_C700230WA
7	NC_032095.1	33810	34454	+	3637980	-	CAALFM_C700240WA	XP_720389.1	214	hypothetical protein CAALFM_C700240WA
7	NC_032095.1	34632	35195	-	3637979	-	CAALFM_C700250CA	XP_720388.1	187	hypothetical protein CAALFM_C700250CA
7	NC_032095.1	35365	38295	-	3637978	-	CAALFM_C700260CA	XP_720387.1	976	hypothetical protein CAALFM_C700260CA
7	NC_032095.1	38507	39679	+	3637977	-	CAALFM_C700270WA	XP_720386.1	390	fluoride transporter
7	NC_032095.1	41587	43167	+	3638048	HGT12	CAALFM_C700280WA	XP_720385.1	526	Hgt12p
7	NC_032095.1	43379	45102	-	3638047	HGT13	CAALFM_C700290CA	XP_019331018.1	552	Hgt13p
7	NC_032095.1	46309	47109	+	3638046	-	CAALFM_C700300WA	XP_720383.1	266	ubiquinone biosynthesis protein
7	NC_032095.1	47152	47988	-	3638045	-	CAALFM_C700310CA	XP_720382.1	278	hypothetical protein CAALFM_C700310CA
7	NC_032095.1	48461	51214	-	3638043	PMR1	CAALFM_C700320CA	XP_720380.1	917	Ca(2+)/Mn(2+)-transporting P-type ATPase
7	NC_032095.1	51707	52855	-	3638042	-	CAALFM_C700330CA	XP_720379.1	382	threonylcarbamoyladenylate synthase
7	NC_032095.1	52951	55866	-	3638040	-	CAALFM_C700340CA	XP_720377.1	971	hypothetical protein CAALFM_C700340CA
7	NC_032095.1	56058	57377	-	3638039	-	CAALFM_C700350CA	XP_720376.1	439	hypothetical protein CAALFM_C700350CA
7	NC_032095.1	59071	60084	+	3638038	DFI1	CAALFM_C700360WA	XP_720375.1	337	Dfi1p
7	NC_032095.1	60279	61298	+	3638037	DCC1	CAALFM_C700370WA	XP_720374.1	339	Dcc1p
7	NC_032095.1	61437	62255	+	3638036	-	CAALFM_C700380WA	XP_720373.1	272	hypothetical protein CAALFM_C700380WA
7	NC_032095.1	62478	63944	+	3638035	SPL1	CAALFM_C700390WA	XP_720372.1	488	Spl1p
7	NC_032095.1	64158	65279	+	3638034	LEU2	CAALFM_C700400WA	XP_720371.1	373	3-isopropylmalate dehydrogenase
7	NC_032095.1	65303	68746	-	3638033	-	CAALFM_C700410CA	XP_720370.1	1147	hypothetical protein CAALFM_C700410CA
7	NC_032095.1	69078	69539	-	3638032	-	CAALFM_C700420CA	XP_720369.1	153	hypothetical protein CAALFM_C700420CA
7	NC_032095.1	70601	72361	+	3637993	-	CAALFM_C700430WA	XP_720368.1	586	putative ferric-chelate reductase
7	NC_032095.1	72658	74332	-	3637992	GBP2	CAALFM_C700440CA	XP_019331019.1	436	single-stranded telomeric DNA-binding/mRNA-binding protein
7	NC_032095.1	74657	75454	-	3637991	-	CAALFM_C700450CA	XP_720366.1	265	hypothetical protein CAALFM_C700450CA
7	NC_032095.1	75620	76342	+	3637990	-	CAALFM_C700460WA	XP_720365.1	240	hypothetical protein CAALFM_C700460WA
7	NC_032095.1	76425	77930	-	3637989	PEL1	CAALFM_C700470CA	XP_720364.1	501	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
7	NC_032095.1	79446	80990	+	3637988	FGR2	CAALFM_C700480WA	XP_720363.1	514	Fgr2p
7	NC_032095.1	81174	81905	-	3637986	-	CAALFM_C700490CA	XP_720361.1	243	N-terminal protein methyltransferase
7	NC_032095.1	81346	81816	+	3637987	-	CAALFM_C700500WA	XP_720362.1	156	hypothetical protein CAALFM_C700500WA
7	NC_032095.1	82584	83879	+	3637985	MAC1	CAALFM_C700510WA	XP_720360.1	431	Mac1p
7	NC_032095.1	84177	87452	+	3638001	-	CAALFM_C700520WA	XP_720359.1	1091	hypothetical protein CAALFM_C700520WA
7	NC_032095.1	87578	88111	-	3637999	PSF3	CAALFM_C700530CA	XP_720357.1	177	DNA replication protein
7	NC_032095.1	88681	91080	-	3637998	GLN4	CAALFM_C700550CA	XP_720356.1	799	glutamine--tRNA ligase
7	NC_032095.1	91359	92165	-	3637997	THG1	CAALFM_C700560CA	XP_720355.1	268	tRNA guanylyltransferase
7	NC_032095.1	92423	95923	+	3637996	RPA135	CAALFM_C700570WA	XP_720354.1	1166	DNA-directed RNA polymerase I core subunit
7	NC_032095.1	96043	96723	-	3637995	-	CAALFM_C700580CA	XP_720353.1	226	hypothetical protein CAALFM_C700580CA
7	NC_032095.1	96928	97902	+	3637994	-	CAALFM_C700590WA	XP_720352.1	324	hypothetical protein CAALFM_C700590WA
7	NC_032095.1	97943	99298	-	3638031	-	CAALFM_C700600CA	XP_720351.1	451	mRNA-processing endoribonuclease
7	NC_032095.1	99537	101327	-	3638030	-	CAALFM_C700610CA	XP_720350.1	596	hypothetical protein CAALFM_C700610CA
7	NC_032095.1	101629	103806	+	3638029	GUS1	CAALFM_C700620WA	XP_720349.1	725	glutamate--tRNA ligase
7	NC_032095.1	103977	105816	-	3638028	-	CAALFM_C700630CA	XP_019331020.1	549	hypothetical protein CAALFM_C700630CA
7	NC_032095.1	115894	117909	+	3638025	GAC1	CAALFM_C700660WA	XP_720345.1	671	protein phosphatase regulator
7	NC_032095.1	122844	126245	-	3638024	-	CAALFM_C700670CA	XP_720344.1	1133	phosphatidylinositol-3-/phosphoinositide 5-phosphatase
7	NC_032095.1	126561	127202	+	3637967	-	CAALFM_C700680WA	XP_720343.1	213	hypothetical protein CAALFM_C700680WA
